CID,RDKIT_SMILES,Type,UMAP-1,UMAP-2
15347,Cc1cccnc1N,Potential,12.638569,-4.8322744
17406,NCC1CCCC(CN)C1,Potential,10.574478,-6.36434
1049,c1ccncc1,Potential,13.619783,-4.534384
11293,N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,Potential,11.806939,-3.0936828
19493,NC1CC1c1ccccc1,Potential,10.162652,-4.9060955
91175,CC(N)c1ccc(Br)cc1,Potential,9.538998,-1.6589477
19509,NCc1ccccn1,Potential,12.846443,-4.5609202
3127,CC(N)Cc1ccc(Cl)cc1,Potential,9.588442,-4.8151097
146486,Nc1cccc(Cc2cccc(N)c2)c1,Potential,11.417361,-1.9355
18367556,CNCCc1ccc(Br)cc1,Potential,10.739413,-4.101097
9287,CC(N)Cc1c[nH]c2ccccc12,Potential,11.6321535,-3.9919145
7240,Nc1ccccc1Cl,Potential,11.020347,-1.505042
7243,Nc1ccccc1N,Potential,11.8004875,-1.4633754
66648,NCc1ccccc1Cl,Potential,9.428821,-2.5393374
7257,Nc1ccc(Cl)c(Cl)c1,Potential,10.983184,-1.4161285
7263,Nc1ccc(Cl)cc1N,Potential,11.049527,-1.2738034
74850,CCCNCc1ccccc1,Potential,10.569243,-3.9260857
74866,COc1cccc(CCN)c1,Potential,9.807217,-3.8249373
7283,CCC(C)CN,Potential,10.633072,-6.9970512
5325951,CC(N)C1CCCCC1,Potential,9.845444,-5.7237654
11398,CC(CN)c1ccccc1,Potential,9.101565,-4.4040947
7021736,NCCc1cccc(Br)c1,Potential,9.790561,-3.4279468
10654891,c1cncc(N2CCCNCC2)c1,Potential,12.643082,-4.181956
1206,CNC(C)Cc1ccccc1,Potential,9.025324,-5.24384
74937,c1ccc(CCCc2ccncc2)cc1,Potential,13.22591,-5.002831
72895,NCCc1ccc(N)cc1,Potential,10.49305,-2.4156399
66754,CNCc1ccccc1Cl,Potential,10.446528,-3.2548575
263366,NCc1ccccc1-c1ccccc1,Potential,9.670204,-3.1378775
10583272,CNCCc1cccc(Cl)c1,Potential,11.076594,-3.9256814
11085034,NCc1c2ccccc2cc2ccccc12,Potential,10.291908,-2.6113417
79081,CC1CCCNC1,Potential,11.77675,-5.6449676
11503,CNCCc1ccccc1,Potential,10.439308,-4.3530154
269722,COc1ccc(N2CCNCC2)cc1,Potential,11.3906355,-3.4248357
11504,CCc1ccc(N)cc1,Potential,11.192878,-2.1915038
15617,Cc1nccn1C,Potential,11.798795,-4.5239587
11562,Nc1cccc(Br)c1,Potential,11.156163,-2.0466554
66853,NCc1cccc(F)c1,Potential,9.892388,-3.0233603
15664,Cc1ccc(-c2ccc(C)cn2)nc1,Potential,12.630942,-5.0982556
66869,COc1ccc(Nc2ccc(N)cc2)cc1,Potential,11.614758,-2.6929505
10997046,CC(N)C1CCCCC1,Potential,9.895689,-5.7156835
13624,Nc1nc2ccccc2[nH]1,Potential,12.261884,-3.4433644
15111480,N#Cc1nccs1,Potential,12.095109,-4.7545614
13623,Nc1ccc2nc[nH]c2c1,Potential,12.362784,-2.997741
91462,c1cncc(C2CCCN2)c1,Potential,12.658862,-5.0980034
113994,N=C(N)SCCCN,Potential,10.794861,-5.293326
2760009,CN1CCNC(c2ccccc2)C1,Potential,11.41344,-4.456858
13651,c1ccc(-c2ccncc2)cc1,Potential,13.203102,-4.522626
23905,N#CC(C#N)=Cc1cccnc1,Potential,12.865652,-5.0388627
7521,C=Cc1ccccn1,Potential,12.623177,-4.5719495
185717,Clc1ccc(C2=CCNCC2)cc1,Potential,11.229066,-4.432083
135460230,ON=Cc1ccncc1,Potential,13.051778,-4.976242
66952,Nc1cc(N)cc(N)c1,Potential,11.474928,-1.1652622
7571,COc1ccc(Nc2ccc(OC)cc2)cc1,Potential,11.631735,-2.9578495
5530,NC1CC1c1ccccc1,Potential,10.372442,-4.8644967
135476661,NC(=NO)c1ccncc1,Potential,13.15477,-4.727708
15807,CCc1nc2ccccc2[nH]1,Potential,12.255361,-3.5887592
64961,c1ccc2c(c1)[nH]c1cnccc12,Potential,12.1456375,-3.7544806
1485,NCc1ccc(Cl)cc1Cl,Potential,9.702899,-2.3162906
26070,NC1CC1c1ccccc1,Potential,10.305192,-4.7780204
7656,c1ccc(CNCc2ccccc2)cc1,Potential,10.183167,-3.5613384
